Algorytm,Poziom_trudnosci,Czas_ms,Odwiedzone_stany,Przetworzone_stany,Max_glebokosc
BFS,1,0.022,4,2,1
DFS,1,0.014,4,2,1
A* (Manh),1,0.038,4,2,1
A* (Hamm),1,0.018,4,2,1
BFS,1,0.009,4,2,1
DFS,1,0.008,4,2,1
A* (Manh),1,0.025,4,2,1
A* (Hamm),1,0.012,4,2,1
BFS,1,0.007,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.024,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.103,4,2,1
DFS,1,0.008,4,2,1
A* (Manh),1,0.025,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.007,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.024,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,2,0.03,18,8,2
DFS,2,529.383,250659,250649,20
A* (Manh),2,0.232,7,3,2
A* (Hamm),2,0.029,7,3,2
BFS,2,0.022,10,5,2
DFS,2,0.012,6,3,2
A* (Manh),2,0.04,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.004,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.001,1,1,0
BFS,2,0.029,18,8,2
DFS,2,497.999,250659,250649,20
A* (Manh),2,0.288,7,3,2
A* (Hamm),2,0.03,7,3,2
BFS,2,0.022,10,5,2
DFS,2,0.012,6,3,2
A* (Manh),2,0.042,6,3,2
A* (Hamm),2,0.019,6,3,2
BFS,2,0.017,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.04,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.022,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.04,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.021,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.046,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.027,18,8,2
DFS,2,505.386,250659,250649,20
A* (Manh),2,0.296,7,3,2
A* (Hamm),2,0.03,7,3,2
BFS,2,0.006,1,1,0
DFS,2,0.004,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.018,10,5,2
DFS,2,0.011,6,3,2
A* (Manh),2,0.041,6,3,2
A* (Hamm),2,0.019,6,3,2
BFS,2,0.017,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.042,6,3,2
A* (Hamm),2,0.021,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.028,18,8,2
DFS,2,500.979,250659,250649,20
A* (Manh),2,0.234,7,3,2
A* (Hamm),2,0.029,7,3,2
BFS,2,0.022,10,5,2
DFS,2,0.012,6,3,2
A* (Manh),2,0.041,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.017,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.042,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.022,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.046,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.011,6,3,2
A* (Manh),2,0.04,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.022,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.048,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.028,18,8,2
DFS,2,503.184,250659,250649,20
A* (Manh),2,0.276,7,3,2
A* (Hamm),2,0.03,7,3,2
BFS,2,0.006,1,1,0
DFS,2,0.004,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.031,18,8,2
DFS,2,509.864,250659,250649,20
A* (Manh),2,0.266,7,3,2
A* (Hamm),2,0.029,7,3,2
BFS,2,0.006,1,1,0
DFS,2,0.003,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.024,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.047,7,3,2
A* (Hamm),2,0.021,7,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.017,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.041,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.022,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.021,7,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.046,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.028,18,8,2
DFS,2,499.254,250659,250649,20
A* (Manh),2,0.263,7,3,2
A* (Hamm),2,0.029,7,3,2
BFS,3,0.066,39,17,3
DFS,3,0.036,20,10,9
A* (Manh),3,0.063,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.007,4,2,1
DFS,3,0.007,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.053,35,16,3
DFS,3,0.014,9,4,3
A* (Manh),3,0.061,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.074,48,23,3
DFS,3,596.985,301331,301309,20
A* (Manh),3,0.191,9,4,3
A* (Hamm),3,0.035,9,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.012,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.047,29,13,3
DFS,3,72.065,38628,38614,20
A* (Manh),3,0.138,9,4,3
A* (Hamm),3,0.034,9,4,3
BFS,3,0.081,48,23,3
DFS,3,648.369,301331,301309,20
A* (Manh),3,0.229,9,4,3
A* (Hamm),3,0.038,9,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.013,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.06,39,17,3
DFS,3,0.034,20,10,9
A* (Manh),3,0.062,9,4,3
A* (Hamm),3,0.029,9,4,3
BFS,3,0.063,41,19,3
DFS,3,783.81,385540,385522,20
A* (Manh),3,0.369,10,4,3
A* (Hamm),3,0.039,10,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.012,4,2,1
BFS,3,0.072,44,21,3
DFS,3,685.262,333961,333943,20
A* (Manh),3,0.252,10,4,3
A* (Hamm),3,0.039,10,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.013,4,2,1
BFS,3,0.05,29,13,3
DFS,3,75.682,38628,38614,20
A* (Manh),3,0.086,9,4,3
A* (Hamm),3,0.033,9,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.056,35,16,3
DFS,3,0.015,10,4,3
A* (Manh),3,0.068,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.063,41,19,3
DFS,3,763.707,385540,385522,20
A* (Manh),3,0.364,10,4,3
A* (Hamm),3,0.04,10,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.012,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.057,35,16,3
DFS,3,0.015,10,4,3
A* (Manh),3,0.067,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.059,39,17,3
DFS,3,0.034,20,10,9
A* (Manh),3,0.064,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.06,38,18,3
DFS,3,248.863,125424,125412,20
A* (Manh),3,0.086,10,4,3
A* (Hamm),3,0.035,10,4,3
BFS,3,0.062,35,16,3
DFS,3,0.016,9,4,3
A* (Manh),3,0.063,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.075,48,23,3
DFS,3,598.555,301331,301309,20
A* (Manh),3,0.324,9,4,3
A* (Hamm),3,0.038,9,4,3
BFS,3,0.078,44,21,3
DFS,3,670.226,333961,333943,20
A* (Manh),3,0.259,10,4,3
A* (Hamm),3,0.041,10,4,3
BFS,3,0.034,17,8,3
DFS,3,0.015,7,4,3
A* (Manh),3,0.05,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.066,38,18,3
DFS,3,246.675,125424,125412,20
A* (Manh),3,0.227,10,4,3
A* (Hamm),3,0.038,10,4,3
BFS,3,0.061,35,16,3
DFS,3,0.017,10,4,3
A* (Manh),3,0.069,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.007,4,2,1
DFS,3,0.007,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.063,41,19,3
DFS,3,788.138,385540,385522,20
A* (Manh),3,0.345,10,4,3
A* (Hamm),3,0.039,10,4,3
BFS,3,0.034,17,8,3
DFS,3,0.015,7,4,3
A* (Manh),3,0.05,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.073,44,21,3
DFS,3,720.082,333961,333943,20
A* (Manh),3,0.273,10,4,3
A* (Hamm),3,0.038,10,4,3
BFS,3,0.033,17,8,3
DFS,3,0.015,7,4,3
A* (Manh),3,0.049,7,4,3
A* (Hamm),3,0.024,7,4,3
BFS,3,0.008,4,2,1
DFS,3,0.007,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.027,17,8,3
DFS,3,0.013,7,4,3
A* (Manh),3,0.049,7,4,3
A* (Hamm),3,0.022,7,4,3
BFS,3,0.078,48,23,3
DFS,3,612.833,301331,301309,20
A* (Manh),3,0.195,9,4,3
A* (Hamm),3,0.036,9,4,3
BFS,3,0.011,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.012,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.064,39,17,3
DFS,3,0.034,20,10,9
A* (Manh),3,0.062,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.009,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.045,29,13,3
DFS,3,74.609,38628,38614,20
A* (Manh),3,0.163,9,4,3
A* (Hamm),3,0.037,9,4,3
BFS,3,0.087,48,23,3
DFS,3,624.347,301331,301309,20
A* (Manh),3,0.215,9,4,3
A* (Hamm),3,0.037,9,4,3
BFS,4,0.023,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.125,77,35,4
DFS,4,377.505,187205,187190,20
A* (Manh),4,0.103,12,5,4
A* (Hamm),4,0.042,12,5,4
BFS,4,0.021,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.017,10,5,2
DFS,4,0.011,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.022,15,6,2
DFS,4,0.011,7,3,2
A* (Manh),4,0.052,7,3,2
A* (Hamm),4,0.022,7,3,2
BFS,4,0.029,18,8,2
DFS,4,578.137,250659,250649,20
