Algorytm,Poziom_trudnosci,Czas_ms,Odwiedzone_stany,Przetworzone_stany,Max_glebokosc
BFS,1,0.023,4,2,1
DFS,1,0.014,4,2,1
A* (Manh),1,0.039,4,2,1
A* (Hamm),1,0.019,4,2,1
BFS,1,0.01,4,2,1
DFS,1,0.008,4,2,1
A* (Manh),1,0.025,4,2,1
A* (Hamm),1,0.012,4,2,1
BFS,1,0.007,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.024,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.128,4,2,1
DFS,1,0.008,4,2,1
A* (Manh),1,0.024,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.007,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.007,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.025,4,2,1
A* (Hamm),1,0.011,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.005,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.024,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.006,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.022,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.006,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,1,0.007,4,2,1
DFS,1,0.005,4,2,1
A* (Manh),1,0.023,4,2,1
A* (Hamm),1,0.01,4,2,1
BFS,2,0.017,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.041,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.029,18,8,2
DFS,2,0.038,23,11,10
A* (Manh),2,0.046,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.02,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.02,15,6,2
DFS,2,0.011,7,3,2
A* (Manh),2,0.044,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.02,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.044,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.015,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.015,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.026,18,8,2
DFS,2,0.037,23,11,10
A* (Manh),2,0.046,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.026,18,8,2
DFS,2,0.036,23,11,10
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.003,1,1,0
BFS,2,0.015,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.026,18,8,2
DFS,2,0.036,23,11,10
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.015,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.026,18,8,2
DFS,2,0.036,23,11,10
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.026,18,8,2
DFS,2,0.036,23,11,10
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.02,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.021,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.01,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.015,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.04,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.026,18,8,2
DFS,2,0.036,23,11,10
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.001,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.021,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.03,6,3,2
BFS,2,0.003,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.002,1,1,0
DFS,2,0.002,1,1,0
A* (Manh),2,0.002,1,1,0
A* (Hamm),2,0.002,1,1,0
BFS,2,0.022,15,6,2
DFS,2,0.01,7,3,2
A* (Manh),2,0.045,7,3,2
A* (Hamm),2,0.022,7,3,2
BFS,2,0.027,18,8,2
DFS,2,0.037,23,11,10
A* (Manh),2,0.046,7,3,2
A* (Hamm),2,0.02,7,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.039,6,3,2
A* (Hamm),2,0.018,6,3,2
BFS,2,0.016,10,5,2
DFS,2,0.009,6,3,2
A* (Manh),2,0.038,6,3,2
A* (Hamm),2,0.017,6,3,2
BFS,3,0.045,29,13,3
DFS,3,0.792,447,432,20
A* (Manh),3,0.065,9,4,3
A* (Hamm),3,0.029,9,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.045,29,13,3
DFS,3,0.765,447,432,20
A* (Manh),3,0.065,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.076,48,23,3
DFS,3,753.47,322458,322441,20
A* (Manh),3,0.293,9,4,3
A* (Hamm),3,0.036,9,4,3
BFS,3,0.012,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.026,4,2,1
A* (Hamm),3,0.012,4,2,1
BFS,3,0.047,29,13,3
DFS,3,0.762,447,432,20
A* (Manh),3,0.066,9,4,3
A* (Hamm),3,0.03,9,4,3
BFS,3,0.008,4,2,1
DFS,3,0.007,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.058,39,17,3
DFS,3,0.034,20,10,9
A* (Manh),3,0.062,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.053,35,16,3
DFS,3,0.014,9,4,3
A* (Manh),3,0.061,9,4,3
A* (Hamm),3,0.027,9,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.005,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.027,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.047,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.053,35,16,3
DFS,3,0.015,10,4,3
A* (Manh),3,0.068,10,4,3
A* (Hamm),3,0.031,10,4,3
BFS,3,0.026,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.048,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.026,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.047,7,4,3
A* (Hamm),3,0.022,7,4,3
BFS,3,0.052,35,16,3
DFS,3,0.014,10,4,3
A* (Manh),3,0.067,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.058,38,18,3
DFS,3,0.041,26,12,11
A* (Manh),3,0.067,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.026,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.048,7,4,3
A* (Hamm),3,0.022,7,4,3
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.026,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.047,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.062,41,19,3
DFS,3,712.039,354468,354449,20
A* (Manh),3,0.295,10,4,3
A* (Hamm),3,0.039,10,4,3
BFS,3,0.011,4,2,1
DFS,3,0.008,4,2,1
A* (Manh),3,0.025,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.047,29,13,3
DFS,3,0.757,447,432,20
A* (Manh),3,0.065,9,4,3
A* (Hamm),3,0.029,9,4,3
BFS,3,0.008,4,2,1
DFS,3,0.007,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.06,38,18,3
DFS,3,0.042,26,12,11
A* (Manh),3,0.068,10,4,3
A* (Hamm),3,0.03,10,4,3
BFS,3,0.007,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.024,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.01,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.027,17,8,3
DFS,3,0.013,7,4,3
A* (Manh),3,0.048,7,4,3
A* (Hamm),3,0.023,7,4,3
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.006,4,2,1
DFS,3,0.006,4,2,1
A* (Manh),3,0.023,4,2,1
A* (Hamm),3,0.011,4,2,1
BFS,3,0.026,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.047,7,4,3
A* (Hamm),3,0.022,7,4,3
BFS,3,0.053,35,16,3
DFS,3,0.014,9,4,3
A* (Manh),3,0.061,9,4,3
A* (Hamm),3,0.028,9,4,3
BFS,3,0.027,17,8,3
DFS,3,0.012,7,4,3
A* (Manh),3,0.047,7,4,3
A* (Hamm),3,0.022,7,4,3
BFS,4,0.003,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.002,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.016,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.039,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.1,68,30,4
DFS,4,2.613,896,881,20
A* (Manh),4,0.136,10,5,4
A* (Hamm),4,0.079,12,6,4
BFS,4,0.048,18,8,2
DFS,4,0.068,23,11,10
A* (Manh),4,0.085,7,3,2
A* (Hamm),4,0.04,7,3,2
BFS,4,0.238,88,42,4
DFS,4,165.917,82861,82845,20
A* (Manh),4,0.213,9,5,4
A* (Hamm),4,0.038,9,5,4
BFS,4,0.022,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.093,61,27,4
DFS,4,0.397,235,219,20
A* (Manh),4,0.087,11,5,4
A* (Hamm),4,0.038,11,5,4
BFS,4,0.019,10,5,2
DFS,4,0.011,6,3,2
A* (Manh),4,0.039,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.017,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.04,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.017,10,5,2
DFS,4,0.01,6,3,2
A* (Manh),4,0.039,6,3,2
A* (Hamm),4,0.018,6,3,2
BFS,4,0.022,15,6,2
DFS,4,0.01,7,3,2
A* (Manh),4,0.045,7,3,2
A* (Hamm),4,0.02,7,3,2
BFS,4,0.003,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.176,111,56,4
DFS,4,776.953,378854,378837,20
A* (Manh),4,0.242,12,5,4
A* (Hamm),4,0.046,12,5,4
BFS,4,0.021,10,5,2
DFS,4,0.012,6,3,2
A* (Manh),4,0.041,6,3,2
A* (Hamm),4,0.019,6,3,2
BFS,4,0.104,68,30,4
DFS,4,1.525,896,881,20
A* (Manh),4,0.074,10,5,4
A* (Hamm),4,0.041,12,6,4
BFS,4,0.029,18,8,2
DFS,4,0.038,23,11,10
A* (Manh),4,0.047,7,3,2
A* (Hamm),4,0.021,7,3,2
BFS,4,0.003,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.002,1,1,0
DFS,4,0.002,1,1,0
A* (Manh),4,0.002,1,1,0
A* (Hamm),4,0.002,1,1,0
BFS,4,0.103,69,32,4
