Algorytm;Poziom_trudnosci;Czas_ms;Odwiedzone_stany;Przetworzone_stany;Max_glebokosc
BFS;1;0.022;4;2;1
DFS;1;0.014;4;2;1
A* (Manh);1;0.038;4;2;1
A* (Hamm);1;0.018;4;2;1
BFS;1;0.009;4;2;1
DFS;1;0.008;4;2;1
A* (Manh);1;0.025;4;2;1
A* (Hamm);1;0.012;4;2;1
BFS;1;0.007;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.024;4;2;1
A* (Hamm);1;0.011;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.108;4;2;1
DFS;1;0.008;4;2;1
A* (Manh);1;0.025;4;2;1
A* (Hamm);1;0.011;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.024;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.007;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.024;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.005;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.006;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;1;0.006;4;2;1
DFS;1;0.005;4;2;1
A* (Manh);1;0.023;4;2;1
A* (Hamm);1;0.01;4;2;1
BFS;2;0.017;10;5;2
DFS;2;0.011;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.019;6;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.029;18;8;2
DFS;2;0.039;23;11;10
A* (Manh);2;0.047;7;3;2
A* (Hamm);2;0.021;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.026;18;8;2
DFS;2;0.037;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.026;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.021;7;3;2
BFS;2;0.016;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.026;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.026;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.017;6;3;2
BFS;2;0.026;18;8;2
DFS;2;0.037;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.016;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.019;6;3;2
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.017;6;3;2
BFS;2;0.027;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.026;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.015;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.003;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.021;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.016;10;5;2
DFS;2;0.011;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.003;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.017;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.04;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.016;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.027;18;8;2
DFS;2;0.037;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.027;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;2;0.027;18;8;2
DFS;2;0.037;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.027;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.021;15;6;2
DFS;2;0.011;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.002;1;1;0
DFS;2;0.002;1;1;0
A* (Manh);2;0.002;1;1;0
A* (Hamm);2;0.002;1;1;0
BFS;2;0.027;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.016;10;5;2
DFS;2;0.009;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.017;6;3;2
BFS;2;0.026;18;8;2
DFS;2;0.036;23;11;10
A* (Manh);2;0.046;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.02;15;6;2
DFS;2;0.01;7;3;2
A* (Manh);2;0.045;7;3;2
A* (Hamm);2;0.02;7;3;2
BFS;2;0.016;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.088;6;3;2
A* (Hamm);2;0.034;6;3;2
BFS;2;0.029;10;5;2
DFS;2;0.017;6;3;2
A* (Manh);2;0.071;6;3;2
A* (Hamm);2;0.02;6;3;2
BFS;2;0.017;10;5;2
DFS;2;0.01;6;3;2
A* (Manh);2;0.039;6;3;2
A* (Hamm);2;0.018;6;3;2
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.079;48;23;3
DFS;3;698.68;322458;322441;20
A* (Manh);3;0.274;9;4;3
A* (Hamm);3;0.034;9;4;3
BFS;3;0.032;17;8;3
DFS;3;0.015;7;4;3
A* (Manh);3;0.05;7;4;3
A* (Hamm);3;0.022;7;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.059;38;18;3
DFS;3;0.042;26;12;11
A* (Manh);3;0.069;10;4;3
A* (Hamm);3;0.03;10;4;3
BFS;3;0.027;17;8;3
DFS;3;0.013;7;4;3
A* (Manh);3;0.051;7;4;3
A* (Hamm);3;0.023;7;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.052;35;16;3
DFS;3;0.014;9;4;3
A* (Manh);3;0.061;9;4;3
A* (Hamm);3;0.027;9;4;3
BFS;3;0.051;35;16;3
DFS;3;0.013;9;4;3
A* (Manh);3;0.061;9;4;3
A* (Hamm);3;0.027;9;4;3
BFS;3;0.051;35;16;3
DFS;3;0.014;9;4;3
A* (Manh);3;0.061;9;4;3
A* (Hamm);3;0.027;9;4;3
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.01;4;2;1
BFS;3;0.06;41;19;3
DFS;3;713.573;354468;354449;20
A* (Manh);3;0.267;10;4;3
A* (Hamm);3;0.038;10;4;3
BFS;3;0.032;17;8;3
DFS;3;0.015;7;4;3
A* (Manh);3;0.049;7;4;3
A* (Hamm);3;0.023;7;4;3
BFS;3;0.06;38;18;3
DFS;3;0.043;26;12;11
A* (Manh);3;0.069;10;4;3
A* (Hamm);3;0.03;10;4;3
BFS;3;0.075;4;2;1
DFS;3;0.008;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.012;4;2;1
BFS;3;0.059;38;18;3
DFS;3;0.042;26;12;11
A* (Manh);3;0.068;10;4;3
A* (Hamm);3;0.03;10;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.01;4;2;1
BFS;3;0.044;29;13;3
DFS;3;0.76;447;432;20
A* (Manh);3;0.065;9;4;3
A* (Hamm);3;0.028;9;4;3
BFS;3;0.069;44;21;3
DFS;3;665.027;339156;339140;20
A* (Manh);3;0.225;10;4;3
A* (Hamm);3;0.038;10;4;3
BFS;3;0.074;4;2;1
DFS;3;0.009;4;2;1
A* (Manh);3;0.025;4;2;1
A* (Hamm);3;0.012;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.01;4;2;1
BFS;3;0.075;48;23;3
DFS;3;637.928;322458;322441;20
A* (Manh);3;0.322;9;4;3
A* (Hamm);3;0.036;9;4;3
BFS;3;0.033;17;8;3
DFS;3;0.014;7;4;3
A* (Manh);3;0.05;7;4;3
A* (Hamm);3;0.023;7;4;3
BFS;3;0.008;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.026;17;8;3
DFS;3;0.013;7;4;3
A* (Manh);3;0.048;7;4;3
A* (Hamm);3;0.022;7;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.036;4;2;1
A* (Hamm);3;0.012;4;2;1
BFS;3;0.026;17;8;3
DFS;3;0.013;7;4;3
A* (Manh);3;0.048;7;4;3
A* (Hamm);3;0.022;7;4;3
BFS;3;0.074;48;23;3
DFS;3;636.19;322458;322441;20
A* (Manh);3;0.282;9;4;3
A* (Hamm);3;0.035;9;4;3
BFS;3;0.066;38;18;3
DFS;3;0.044;26;12;11
A* (Manh);3;0.07;10;4;3
A* (Hamm);3;0.03;10;4;3
BFS;3;0.058;39;17;3
DFS;3;0.033;20;10;9
A* (Manh);3;0.062;9;4;3
A* (Hamm);3;0.027;9;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.006;4;2;1
DFS;3;0.005;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.01;4;2;1
BFS;3;0.043;29;13;3
DFS;3;0.751;447;432;20
A* (Manh);3;0.064;9;4;3
A* (Hamm);3;0.028;9;4;3
BFS;3;0.027;17;8;3
DFS;3;0.013;7;4;3
A* (Manh);3;0.048;7;4;3
A* (Hamm);3;0.022;7;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.073;48;23;3
DFS;3;645.504;322458;322441;20
A* (Manh);3;0.276;9;4;3
A* (Hamm);3;0.035;9;4;3
BFS;3;0.033;17;8;3
DFS;3;0.015;7;4;3
A* (Manh);3;0.05;7;4;3
A* (Hamm);3;0.023;7;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.076;48;23;3
DFS;3;635.062;322458;322441;20
A* (Manh);3;0.263;9;4;3
A* (Hamm);3;0.036;9;4;3
BFS;3;0.011;4;2;1
DFS;3;0.008;4;2;1
A* (Manh);3;0.025;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.023;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.077;48;23;3
DFS;3;712.06;322458;322441;20
A* (Manh);3;0.27;9;4;3
A* (Hamm);3;0.035;9;4;3
BFS;3;0.011;4;2;1
DFS;3;0.008;4;2;1
A* (Manh);3;0.025;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.063;38;18;3
DFS;3;0.043;26;12;11
A* (Manh);3;0.069;10;4;3
A* (Hamm);3;0.032;10;4;3
BFS;3;0.007;4;2;1
DFS;3;0.006;4;2;1
A* (Manh);3;0.024;4;2;1
A* (Hamm);3;0.011;4;2;1
BFS;3;0.053;35;16;3
DFS;3;0.014;10;4;3
A* (Manh);3;0.067;10;4;3
A* (Hamm);3;0.029;10;4;3
BFS;3;0.027;17;8;3
DFS;3;0.012;7;4;3
A* (Manh);3;0.048;7;4;3
A* (Hamm);3;0.022;7;4;3
BFS;3;0.052;35;16;3
DFS;3;0.014;9;4;3
A* (Manh);3;0.061;9;4;3
A* (Hamm);3;0.027;9;4;3
BFS;3;0.044;29;13;3
DFS;3;0.752;447;432;20
A* (Manh);3;0.065;9;4;3
A* (Hamm);3;0.028;9;4;3
BFS;4;0.017;10;5;2
DFS;4;0.01;6;3;2
A* (Manh);4;0.04;6;3;2
A* (Hamm);4;0.018;6;3;2
BFS;4;0.173;111;56;4
DFS;4;766.887;378854;378837;20
A* (Manh);4;0.176;12;5;4
A* (Hamm);4;0.045;12;5;4
BFS;4;0.09;56;25;4
DFS;4;0.018;9;5;4
A* (Manh);4;0.066;9;5;4
A* (Hamm);4;0.03;9;5;4
BFS;4;0.117;78;35;4
DFS;4;1387.635;674588;674573;20
A* (Manh);4;0.417;12;5;4
A* (Hamm);4;0.046;12;5;4
BFS;4;0.022;10;5;2
DFS;4;0.012;6;3;2
A* (Manh);4;0.041;6;3;2
A* (Hamm);4;0.019;6;3;2
BFS;4;0.003;1;1;0
DFS;4;0.002;1;1;0
A* (Manh);4;0.002;1;1;0
A* (Hamm);4;0.002;1;1;0
BFS;4;0.004;1;1;0
DFS;4;0.003;1;1;0
A* (Manh);4;0.002;1;1;0
A* (Hamm);4;0.002;1;1;0
BFS;4;0.14;90;40;4
DFS;4;1361.912;671981;671961;20
A* (Manh);4;0.244;12;5;4
A* (Hamm);4;0.046;12;5;4
BFS;4;0.022;10;5;2
DFS;4;0.012;6;3;2
A* (Manh);4;0.041;6;3;2
A* (Hamm);4;0.018;6;3;2
BFS;4;0.088;56;25;4
DFS;4;0.019;12;5;4
A* (Manh);4;0.084;12;5;4
A* (Hamm);4;0.037;12;5;4
BFS;4;0.028;18;8;2
DFS;4;0.038;23;11;10
A* (Manh);4;0.047;7;3;2
A* (Hamm);4;0.021;7;3;2
BFS;4;0.017;10;5;2
DFS;4;0.01;6;3;2
A* (Manh);4;0.039;6;3;2
A* (Hamm);4;0.018;6;3;2
BFS;4;0.021;15;6;2
DFS;4;0.01;7;3;2
A* (Manh);4;0.046;7;3;2
A* (Hamm);4;0.021;7;3;2
BFS;4;0.021;15;6;2
DFS;4;0.01;7;3;2
A* (Manh);4;0.045;7;3;2
A* (Hamm);4;0.02;7;3;2
BFS;4;0.017;10;5;2
DFS;4;0.009;6;3;2
A* (Manh);4;0.039;6;3;2
A* (Hamm);4;0.018;6;3;2
BFS;4;0.133;90;40;4
DFS;4;1407.606;671981;671961;20
A* (Manh);4;0.253;12;5;4
A* (Hamm);4;0.047;12;5;4
BFS;4;0.034;18;8;2
DFS;4;0.041;23;11;10
A* (Manh);4;0.049;7;3;2
A* (Hamm);4;0.022;7;3;2
BFS;4;0.017;10;5;2
DFS;4;0.01;6;3;2
A* (Manh);4;0.04;6;3;2
A* (Hamm);4;0.018;6;3;2
BFS;4;0.021;15;6;2
DFS;4;0.011;7;3;2
A* (Manh);4;0.046;7;3;2
A* (Hamm);4;0.02;7;3;2
